Country Name,Year,GDP,Population,Energy_Consumption_kWh,GDP_per_Capita,log_GDP_per_Capita,log_Energy,Cluster,DeepForest_Predicted_Cluster
Zimbabwe,1987.0,6741215642.79163,9284644.0,5289.0854,726.060756103479,6.589010045023061,8.573589668389335,1,1
Aruba,1988.0,596648044.692737,59331.0,25821.334,10056.26139274135,9.216050179231441,10.15899505535785,1,1
Angola,1988.0,8769836768.83482,10861291.0,1967.9668,807.4396283862407,6.695106005092758,7.585264217146031,1,1
Albania,1988.0,2051236250.0,3142336.0,13037.287,652.7743213965662,6.482762217588179,9.475645461820827,1,1
United Arab Emirates,1988.0,36275674203.2144,1681788.0,179499.98,21569.706885299693,9.979091510533737,12.097935946505595,0,0
Argentina,1988.0,126890235049.092,31780532.0,17035.045,3992.7033017915496,8.292474225235337,9.743086672504749,1,1
Antigua and Barbuda,1988.0,411396296.296296,63623.0,26577.275,6466.156834734232,8.774491852696404,10.187849431741379,1,1
Australia,1988.0,236161314544.153,16532164.0,59136.32,14284.960791833,9.567032571194352,10.987617476180809,1,1
Austria,1988.0,132817124707.456,7585317.0,43390.504,17509.765868381768,9.770571163237245,10.67801894055627,1,1
Burundi,1988.0,1082403219.48787,5365327.0,214.76945,201.74040081580674,5.311926346946512,5.374210476537525,1,1
Belgium,1988.0,162299103675.261,9901664.0,59516.973,16391.093827791065,9.70455441390132,10.994033613147492,0,0
Benin,1988.0,1620246083.79478,4967341.0,434.7144,326.17975770030284,5.7905097375957375,6.076986982841191,1,1
Burkina Faso,1988.0,2616040478.99309,8687435.0,254.41924,301.12921466383233,5.710854788992816,5.542906273572342,1,1
Bangladesh,1988.0,26579005558.3652,107216008.0,602.3016,247.90146596733203,5.517057099140581,6.402417237523425,1,1
Bulgaria,1988.0,22555941176.4706,8981446.0,39436.85,2511.3930625948874,7.828990989310249,10.58248129404609,1,1
Bahrain,1988.0,4209834172.87234,479929.0,139811.05,8771.7853534009,9.079409635101712,11.848054299630972,0,0
Belize,1988.0,421450000.0,175180.0,4322.205,2405.81116565818,7.786057982548574,8.371752304315914,1,1
Bermuda,1988.0,1415100032.0,56699.0,56098.984,24958.11270040036,10.124994272989323,10.934890806305756,0,0
Bolivia,1988.0,4597611710.19835,6835508.0,2932.0022,672.6071727512206,6.512647111255064,7.983781819062407,1,1
Brazil,1988.0,307881930752.268,143826357.0,10742.801,2140.6502756116392,7.669331967655116,9.282084216065792,1,1
Barbados,1988.0,1812757917.76463,257763.0,18510.422,7032.65370811416,8.858461580675343,9.826143225955517,1,1
Bhutan,1988.0,272298066.556045,556986.0,682.4803,488.87775735125297,6.194155885187298,6.527197833510157,1,1
Botswana,1988.0,2644554158.72794,1235476.0,5805.19,2140.5143918035965,7.669268517464128,8.666679868816614,1,1
Central African Republic,1988.0,1264899287.51261,2713965.0,374.4821,466.0705968988583,6.146480417333332,5.928210800294314,1,1
Canada,1988.0,509380027626.554,26791747.0,115004.945,19012.57232783491,9.852908336178107,11.652739101661387,0,0
Switzerland,1988.0,215540625298.982,6593386.0,51627.258,32690.430273456157,10.394868251390571,10.851824437230885,0,0
Chile,1988.0,26174858613.8456,12999424.0,10286.36,2013.5398779088673,7.608146099872987,9.238671236144244,1,1
China,1988.0,312888888888.889,1101630000.0,6695.495,284.02357314968634,5.652571889654052,8.809339534168195,1,1
Cote d'Ivoire,1988.0,10255169805.7996,11275189.0,2109.1155,909.534182158685,6.81403144064714,7.6544979643084625,1,1
Cameroon,1988.0,12236057362.4917,10684968.0,1348.2859,1145.165559924157,7.044177354487846,7.20733076851925,1,1
Colombia,1988.0,39212550050.4223,31130524.0,8065.788,1259.6174112078004,7.139356888825449,8.995510664685863,1,1
Comoros,1988.0,356500032.676316,421687.0,525.54266,845.4138559555215,6.741008431427887,6.266332353932656,1,1
Costa Rica,1988.0,4614629898.40348,2968103.0,4829.8726,1554.7404852201826,7.349706907550942,8.48278239285499,1,1
Cuba,1988.0,27458999472.2955,10432585.0,13974.234,2632.041768391583,7.87589502279304,9.545042042069165,1,1
Cyprus,1988.0,4278792597.23965,766235.0,23289.115,5584.1779574669,8.627871574463335,10.055784300607716,1,1
Germany,1988.0,1406367016371.53,78144619.0,54930.293,17996.97835076181,9.798014716724063,10.913838465109327,0,0
Djibouti,1988.0,395794538.630775,484523.0,5882.3403,816.8746140653282,6.706709041314906,8.679879957828609,1,1
Dominica,1988.0,171106184.074074,70608.0,3261.0752,2423.325743174626,7.7933087206584695,8.090118836256742,1,1
Denmark,1988.0,115540189705.118,5129516.0,41388.055,22524.579259547685,10.022406798441006,10.630771752880296,1,1
Dominican Republic,1988.0,5374299981.49698,6855734.0,5402.4326,783.9131421226348,6.665573064683045,8.594789697268554,1,1
Algeria,1988.0,59089396860.4342,24109536.0,12668.091,2450.8724207896075,7.80460726502938,9.44692052646362,1,1
Ecuador,1988.0,13051881851.4068,10010808.0,7598.915,1303.779060731841,7.173789003302377,8.935892342001353,1,1
Spain,1988.0,375891716897.586,38766939.0,26180.39,9696.192853853796,9.179591726098305,10.172804132019316,1,1
Ethiopia,1988.0,11181119717.8744,44150825.0,282.85944,253.24826247016674,5.538311200963004,5.648479186065671,1,1
Finland,1988.0,109039090262.971,4946481.0,61114.07,22043.770159628835,10.000830671773924,11.020513759592365,0,0
Fiji,1988.0,1110009522.75743,758697.0,4903.7065,1463.0472016594636,7.288959935572181,8.497950533308044,1,1
France,1988.0,1010827662151.75,57598186.0,45446.906,17549.64404871622,9.772845926153208,10.724322025936988,1,1
Faroe Islands,1988.0,968576956.930265,47355.0,49061.465,20453.530924511982,9.925959698030743,10.800849561148713,0,1
Gabon,1988.0,3834503376.02992,931020.0,9606.855,4118.604730327941,8.323512498500317,9.170336272055598,1,1
United Kingdom,1988.0,910122732123.799,56928327.0,43588.254,15987.168077568816,9.679604232508556,10.682565931069016,1,1
Ghana,1988.0,5197765031.64557,14636568.0,1200.1138,355.1218449328811,5.875272933341498,7.091004571962429,1,1
Guinea,1988.0,3476480303.12273,6056574.0,770.6182,574.001127225182,6.35437200118705,6.648489868104356,1,1
Guinea-Bissau,1988.0,427514321.528126,942061.0,970.93774,453.80747268820807,6.119874192454257,6.879291748910984,1,1
Equatorial Guinea,1988.0,100534656.881732,439651.0,724.43304,228.66923282724707,5.436640155696394,6.586768773095812,1,1
Greece,1988.0,75200610136.9205,10036983.0,25115.494,7492.352048112516,8.92177151286031,10.131280040777632,1,1
Grenada,1988.0,236357523.703704,98308.0,3604.5461,2404.2552356237948,7.785411303987282,8.19022852229643,1,1
Greenland,1988.0,898607670.624413,54800.0,41212.996,16397.95019387615,9.704972599194871,10.626533186387533,1,1
Guatemala,1988.0,7841602824.42748,8532099.0,2027.139,919.0707731388817,6.824450594409202,7.6148739027962105,1,1
Guyana,1988.0,413799990.0,759663.0,5529.957,544.715209244099,6.302097244875994,8.618116135601774,1,1
Honduras,1988.0,5902717091.41631,4707677.0,2086.7444,1253.8492108562907,7.13477069363509,7.643839527716246,1,1
Haiti,1988.0,2613926800.0,6578145.0,947.80817,397.3653362764123,5.987369514586763,6.855206639083285,1,1
Hungary,1988.0,29799838597.4079,10596487.0,32436.686,2812.237546028972,7.942091250722226,10.387076173995851,1,1
Indonesia,1988.0,84300174485.7973,176855065.0,2778.564,476.6624834058176,6.168904381422797,7.930049359852488,1,1
India,1988.0,296589670895.932,827342990.0,2371.8113,358.48453964169323,5.88467117106721,7.771830733678464,1,1
Ireland,1988.0,37772897420.5159,3524949.0,30693.938,10715.870618416295,9.279574472084025,10.331853033986613,1,1
Iraq,1988.0,62684516129.0323,16908819.0,13330.395,3707.2084176329704,8.218304132666292,9.497877058859995,1,1
Iceland,1988.0,6106635816.24587,249740.0,83876.32,24451.9733172334,10.104507095576162,11.33711053410009,0,0
Israel,1988.0,52650948910.3748,4442000.0,27578.678,11852.98264528924,9.380419178308347,10.224834476152234,1,1
Italy,1988.0,893663934840.821,56629288.0,31157.166,15780.949512217441,9.666622130002073,10.346831640742886,1,1
Jamaica,1988.0,3828342820.3494,2345777.0,10382.105,1632.0148165615913,7.39818316614522,9.247935244936516,1,1
Jordan,1988.0,6277451829.05325,3193039.0,11997.897,1965.9803181399445,7.584254812309483,9.392570007878875,1,1
Japan,1988.0,3125724434400.79,122578000.0,40230.734,25499.8811728107,10.146468286345979,10.602411366177527,0,0
Kenya,1988.0,8355380879.12955,21356219.0,1305.8276,391.23877120428244,5.971870764573137,7.175357799797732,1,1
Cambodia,1988.0,1662877859.22297,6812014.0,280.06912,244.10957746460446,5.50170536551361,5.638600617733645,1,1
Kiribati,1988.0,38278810.3176488,71427.0,1058.9211,535.915134580044,6.285840045856043,6.965949750373504,1,1
Kuwait,1988.0,20690322152.8945,2134707.0,67453.56,9692.347546007251,9.179195109210106,11.119209464984547,1,1
Lebanon,1988.0,3313540067.93246,3454649.0,7857.7505,959.1539018674429,6.8670935860581475,8.969382903320618,1,1
Liberia,1988.0,1038300000.0,2446941.0,2175.64,424.325719336919,6.052855273830908,7.685537682378776,1,1
Libya,1988.0,24308959591.195,4237755.0,32134.729,5736.282439922789,8.654740934682152,10.377723743093428,1,1
Sri Lanka,1988.0,6978371581.26375,16078621.0,1711.3507,434.01555278053695,6.075381783968018,7.445622383854015,1,1
Lesotho,1988.0,470395800.600668,1739841.0,266.1113,270.36712009928954,5.603472590832756,5.587665425473371,1,1
Luxembourg,1988.0,9418167855.18376,373450.0,81789.19,25219.35427817314,10.135406656929092,11.311912588748696,0,0
Morocco,1988.0,25705296183.5037,23500524.0,3127.0293,1093.818000973242,6.998343419279472,8.048158468629005,1,1
Madagascar,1988.0,3189456965.0482,11369462.0,527.3474,280.52839835765315,5.640233324756669,6.269754021894521,1,1
Maldives,1988.0,168514513.375071,210885.0,1656.1415,799.082501719283,6.684714849499792,7.41284940907329,1,1
Mexico,1988.0,181611150496.787,79695531.0,14373.012,2278.812227209917,7.731848362070126,9.573177132868723,1,1
Mali,1988.0,2169040603.19394,8833996.0,124.23486,245.5333467656019,5.5074972653294525,4.830190854415098,1,1
Malta,1988.0,2019503068.03393,347325.0,20004.762,5814.447759400936,8.668273062745184,9.903775611043292,1,1
Myanmar,1988.0,1541088312.25453,38600927.0,598.1874,39.923608887800285,3.7117071309335965,6.395574403944535,1,1
Mongolia,1988.0,3204461566.66667,2076322.0,13339.722,1543.3355552109306,7.342349035476792,9.498576440943552,1,1
Mauritania,1988.0,1414951290.06682,1855859.0,2047.1084,762.4239180168428,6.637813470730522,7.624671914446172,1,1
Mauritius,1988.0,2163252449.13108,1043239.0,5605.115,2073.5923878718877,7.637519973788204,8.631613245249614,1,1
Malawi,1988.0,2008189508.37875,8753262.0,294.9355,229.42184392272847,5.439911733020074,5.690141525173822,1,1
Malaysia,1988.0,35272109220.1988,16796605.0,12213.242,2099.9546765670084,7.650147128297706,9.410357926915765,1,1
North America,1988.0,5747233127658.55,271347446.0,64373.21,21180.347235177403,9.960876225969901,11.072468366046078,0,0
New Caledonia,1988.0,2072775508.14796,168502.0,35914.227,12301.192319070158,9.417532762800901,10.488916634967836,1,1
Niger,1988.0,2280356192.76273,7793748.0,472.2003,292.5878784844891,5.682177010072305,6.159518766085434,1,1
Nigeria,1988.0,49648470440.4593,92020090.0,2024.1106,539.5394683971653,6.292567656424692,7.613379595333121,1,1
Nicaragua,1988.0,2630900095.60219,3972320.0,2401.3022,662.308196621166,6.4972397337914565,7.784182806549766,1,1
Netherlands,1988.0,262295966105.474,14760094.0,59650.305,17770.61623763873,9.785357870171895,10.996271304906198,0,0
Norway,1988.0,101900260856.222,4209488.0,109300.46,24207.28146896297,10.094450063065755,11.601865031806431,0,0
Nepal,1988.0,3487009748.35638,18638661.0,185.79716,187.0847776219751,5.23689280598264,5.230023322253045,1,1
Nauru,1988.0,45931133.5855646,9165.0,60980.816,5011.58031484611,8.519706094398401,11.018331000354644,1,1
New Zealand,1988.0,45176811594.2029,3283400.0,52845.29,13759.155629592162,9.529532421713501,10.875142790158845,1,1
Oman,1988.0,8386215864.75943,1588568.0,23917.867,5279.10411437183,8.571701095136927,10.082422840722018,1,1
Pakistan,1988.0,38472742808.3167,108724739.0,2534.4822,353.85454278548974,5.8717079668771825,7.838139114898856,1,1
Panama,1988.0,5902783400.0,2352848.0,19915.06,2508.782292778794,7.827951292419346,9.899281720410679,1,1
Peru,1988.0,15439408447.2,21054702.0,5566.0723,733.2997848746566,6.598917371490964,8.624624575345447,1,1
Philippines,1988.0,43152128958.6116,59739052.0,2750.133,722.3437184542466,6.583884515073349,7.919768105811921,1,1
Papua New Guinea,1988.0,3656177880.70625,3711880.0,2660.7874,984.9935560164257,6.893649819100981,7.8867531310023615,1,1
Portugal,1988.0,56347250696.3788,10019610.0,18095.79,5623.696999821231,8.63492235892331,9.803489853459592,1,1
Paraguay,1988.0,4255683528.33333,3820546.0,2832.8613,1113.8940686313763,7.01651467366912,7.949395477627408,1,1
French Polynesia,1988.0,2723496362.0482,195193.0,20731.762,13952.838278258954,9.543509894798866,9.939470433409383,1,1
Qatar,1988.0,6038187032.96703,411264.0,178809.97,14682.02184720041,9.594447128886669,12.094084493307065,0,0
Romania,1988.0,40424528301.8868,23057662.0,33798.848,1753.192856321981,7.4697641191808515,10.428211584419579,1,1
Rwanda,1988.0,2395492686.78165,6968071.0,420.24146,343.78132581910404,5.842910377865507,6.0432062084640386,1,1
Saudi Arabia,1988.0,88256074766.3551,9629165.0,90378.96,9165.496153233962,9.123310393348158,11.411777840389382,0,0
Sudan,1988.0,14372555555.5556,21138431.0,906.04083,679.9253717343354,6.523452713851302,6.81018746563996,1,1
Senegal,1988.0,6418419388.63499,7289618.0,1394.8091,880.4877551381965,6.781611110803494,7.241229526120475,1,1
Singapore,1988.0,25371462488.1292,2846108.0,70349.805,8914.441225747301,9.095540021584844,11.161249505263136,1,1
Solomon Islands,1988.0,176494394.043362,311265.0,2266.9397,567.0229355801712,6.342161797448474,7.726627077192607,1,1
Sierra Leone,1988.0,1055083933.07498,3934517.0,1101.5476,268.16097962595666,5.595309637880876,7.00537878099218,1,1
El Salvador,1988.0,4189880000.0,5195833.0,2218.0276,806.3923532569272,6.6938097375502705,7.7048243608903935,1,1
Sao Tome and Principe,1988.0,99000764.3902251,116939.0,1194.2369,846.6017700700801,6.742410914723818,7.0860996873959525,1,1
Suriname,1988.0,1161000000.0,402227.0,13719.435,2886.4298020769365,7.968122043565506,9.526641606316625,1,1
Sweden,1988.0,206688963474.344,8436489.0,81306.31,24499.405318295798,10.106444939999884,11.30599120539303,0,0
Eswatini,1988.0,692026454.737872,799798.0,3648.8696,865.2515444373104,6.764175333402737,8.20244671991095,1,1
Seychelles,1988.0,301985618.085556,68755.0,26889.072,4392.19864861546,8.3878128623059,10.199512426834632,1,1
Chad,1988.0,1482597297.98821,5625602.0,109.77107,263.544647841815,5.578010037967317,4.707465639137329,1,1
Togo,1988.0,1947208354.22555,3769742.0,656.1326,516.5362388793583,6.249079549507777,6.487885824604404,1,1
Thailand,1988.0,61667253471.3736,52969595.0,4910.5103,1164.2009622949467,7.0606488509474055,8.499336770231732,1,1
Turkmenistan,1988.0,3010982414.24425,3559363.0,50116.547,845.932942002333,6.74162152032816,10.822126465274371,1,1
Tonga,1988.0,106657267.367342,98969.0,3212.6091,1077.6835915018034,6.983496679901829,8.075149914756274,1,1
Trinidad and Tobago,1988.0,4496910569.10569,1230069.0,51829.54,3655.8197703589717,8.204349133467307,10.85573482980592,1,1
Tunisia,1988.0,10096245762.4352,7974440.0,6616.2646,1266.0758325895235,7.14446703061336,8.797437361122494,1,1
Tuvalu,1988.0,7011059.37136204,8518.0,0.0,823.0875054428317,6.7142767201968505,0.0,1,1
Tanzania,1988.0,7406614407.46127,24769686.0,470.94104,299.0193096295718,5.703846838016742,6.156854062528758,1,1
Uganda,1988.0,6508931651.66667,16470483.0,244.63014,395.18766096092446,5.981887990318919,5.503826908613227,1,1
Ukraine,1988.0,74703517902.6642,51724853.0,55202.676,1444.2480465370138,7.276036244318021,10.918784824250789,1,1
Uruguay,1988.0,8213538368.84635,3067961.0,7911.378,2677.197776909925,7.89289937599239,8.976183647692173,1,1
United States,1988.0,5236438000000.0,244499000.0,88627.95,21417.011930519144,9.971987525993027,11.392213832657866,0,0
Uzbekistan,1988.0,10722799639.3121,19460630.0,24654.627,550.9996150850255,6.3135473489671154,10.112760429281934,1,1
Vanuatu,1988.0,158351368.433149,140756.0,3925.5605,1125.006169777125,7.026432288060401,8.27551913082051,1,1
World,1988.0,19519047023614.8,5117167006.0,18021.527,3814.4244658671983,8.246807199879871,9.799377754404953,1,1
Samoa,1988.0,133016065.416065,168346.0,2585.5305,790.1349923138358,6.673468613527743,7.858072681370952,1,1
South Africa,1988.0,103976831870.957,38480649.0,27086.332,2702.055047745089,7.902137911494561,10.206821443702632,1,1
Zambia,1988.0,3728878148.80792,7391440.0,2550.027,504.4860201541134,6.225520382596629,7.844251302170473,1,1
Zimbabwe,1988.0,7814784729.23365,9583094.0,5018.639,815.4761634638719,6.704997718431253,8.52111329774936,1,1
Aruba,1989.0,695530726.256983,60443.0,34220.816,11507.217150984945,9.350816594061097,10.440618614419172,1,1
Angola,1989.0,10201780976.6696,11238562.0,1833.2638,907.7478930729394,6.812067710355842,7.514398481076774,1,1
Albania,1989.0,2253090000.0,3227943.0,11985.987,697.9955965765195,6.54964444260956,9.391576923698295,1,1
United Arab Emirates,1989.0,41464995913.9199,1789851.0,190051.36,23166.730590378695,10.050515666594812,12.155054892125088,0,0
Argentina,1989.0,76629728760.123,32270948.0,16179.043,2374.573215516414,7.772994041249222,9.691533848210929,1,1
Antigua and Barbuda,1989.0,455174074.074074,63325.0,26629.824,7187.904841280284,8.880294122184662,10.189824620875267,1,1
Australia,1989.0,299875906679.217,16814416.0,61040.418,17834.452691025188,9.788943479642173,11.019307896356924,0,0
Austria,1989.0,132584448257.93,7619567.0,43432.5,17400.522661974097,9.764312990682761,10.678986311736006,1,1
Burundi,1989.0,1113924130.41149,5471706.0,237.78174,203.57894419244928,5.320953936161351,5.4755499129331575,1,1
Belgium,1989.0,164221056511.057,9937697.0,59836.56,16525.06174328489,9.71269391338418,10.99938883641595,0,0
Benin,1989.0,1502294416.17129,5121657.0,434.46365,293.3219495509539,5.68467423469057,6.076411325529981,1,1
Burkina Faso,1989.0,2615587733.97303,8921175.0,222.04158,293.18870372714696,5.684221410853511,5.4073582114782015,1,1
Bangladesh,1989.0,28781715188.8919,109433799.0,636.13104,263.00572082754707,5.575970772712844,6.4569753487015955,1,1
Bulgaria,1989.0,21988444444.4444,8876972.0,39309.855,2477.0208179595925,7.815215463267435,10.579255968370166,1,1
Bahrain,1989.0,4393093962.76596,497327.0,137958.86,8833.411342569296,9.086409754641508,11.834718052263367,0,0
Belize,1989.0,491100000.0,179107.0,6081.8115,2741.93638439592,7.916784298687594,8.713222285841224,1,1
Bermuda,1989.0,1501500032.0,57129.0,67273.75,26282.624096343363,10.176701366300186,11.11654025949753,0,0
Bolivia,1989.0,4715973437.43673,6981766.0,3297.1675,675.4699939007882,6.516888091713295,8.101122290186439,1,1
Brazil,1989.0,412990820287.42,146502972.0,10795.25,2818.9927798012177,7.944489603574704,9.286954130594495,1,1
Barbados,1989.0,2006165166.80754,258109.0,20119.715,7772.55022803366,8.958482253812756,9.909505160361583,1,1
Bhutan,1989.0,264798626.174848,573586.0,683.18915,461.65461879273204,6.136980811986246,6.52823441448149,1,1
Botswana,1989.0,3083822112.02023,1270274.0,6378.6836,2427.6826196712127,7.795104257505458,8.760873782632599,1,1
Central African Republic,1989.0,1233930280.91724,2783970.0,364.1716,443.2268598143083,6.096335377471727,5.900367380089025,1,1
Canada,1989.0,567211993243.243,27276781.0,114280.016,20794.682233334024,9.94250065920481,11.646415746749712,0,0
Switzerland,1989.0,208105846934.409,6646912.0,47859.973,31308.650834313587,10.351681662367932,10.776055691385254,0,0
Chile,1989.0,30101767991.1135,13215005.0,11185.941,2277.847642972023,7.7314251744317595,9.322502394854297,1,1
China,1989.0,348380566801.619,1118650000.0,6910.4927,311.4294612270317,5.744378719623445,8.84094091369319,1,1
Cote d'Ivoire,1989.0,9757410644.6679,11719771.0,2028.7623,832.5598379582588,6.725705490805657,7.615673971583783,1,1
Cameroon,1989.0,11012566195.0255,11002745.0,1565.0748,1000.8926131638514,6.909646103410262,7.356327640416422,1,1
Colombia,1989.0,39540080200.3938,31776279.0,8323.355,1244.3269459081032,7.127153381578688,9.026940834369633,1,1
Comoros,1989.0,341476768.326033,433103.0,510.90466,788.4423989813808,6.671326872175781,6.238138396762599,1,1
Costa Rica,1989.0,5251025767.47627,3043827.0,5084.04,1725.1393615590734,7.453642610886233,8.534058174725075,1,1
Cuba,1989.0,27023468665.8977,10533243.0,14112.1,2565.541179093438,7.850314426716152,9.554858723054602,1,1
Cyprus,1989.0,4563482603.5503,777420.0,23554.605,5870.034992089603,8.677786216204762,10.06711907537233,1,1
Germany,1989.0,1404092925205.45,78751283.0,53921.63,17829.46095247045,9.788663563157362,10.895305520361072,1,1
Djibouti,1989.0,409220087.102818,523355.0,12798.733,781.9168386712996,6.663026481756784,9.45717959031515,1,1
Dominica,1989.0,185137242.962963,70153.0,3275.4463,2639.0495483152968,7.878552964265488,8.094514668905292,1,1
Denmark,1989.0,112312200760.581,5132594.0,38150.27,21882.151746384185,9.993472293071855,10.549314325804648,1,1
Dominican Republic,1989.0,6686593059.93691,7002295.0,5207.909,954.9145044498853,6.862668478560504,8.558125707828722,1,1
Algeria,1989.0,55634721572.7343,24754485.0,12000.583,2247.460271249202,7.718000937052752,9.392793836736566,1,1
Ecuador,1989.0,13890823704.5545,10241852.0,7659.5015,1356.280456362238,7.213238312292303,8.943832730565463,1,1
Spain,1989.0,414460794096.978,38827764.0,27373.81,10674.3410230107,9.275691783536045,10.217378526455446,1,1
Ethiopia,1989.0,11762932007.2464,45879690.0,286.04068,256.3864753063153,5.5505787502940604,5.659623947875429,1,1
Finland,1989.0,118991270611.057,4964371.0,61156.637,23969.052798643977,10.084560530122875,11.021210022932959,0,0
Fiji,1989.0,1182660265.76635,766321.0,5639.7188,1543.2961719257987,7.342323533384854,8.637766783179961,1,1
France,1989.0,1016742237302.08,57943062.0,45749.082,17547.264542251494,9.772710337523025,10.730948863051788,1,1
Faroe Islands,1989.0,871935350.384909,47958.0,53054.97,18181.228374513303,9.808199933075548,10.879102673054517,1,1
Gabon,1989.0,4186411463.85975,957138.0,11925.648,4373.884919269478,8.383635494278778,9.386530503273196,1,1
United Kingdom,1989.0,926884816753.927,57076711.0,43522.2,16239.282196094427,9.695249990171497,10.681049408238435,1,1
Ghana,1989.0,5251858439.874,15006813.0,1298.1891,349.9649419149822,5.860686337893372,7.169495579593894,1,1
Guinea,1989.0,3546079262.94987,6215811.0,723.32715,570.4934179867872,6.348252966085056,6.585243154966517,1,1
Guinea-Bissau,1989.0,554072302.828333,957789.0,965.9471,578.4909858312561,6.362150107579025,6.874143788682863,1,1
Equatorial Guinea,1989.0,88265974.861049,456808.0,1104.5934,193.2233561169003,5.269008816992713,7.008137483386325,1,1
Greece,1989.0,78067933277.3815,10089498.0,27115.736,7737.543857720325,8.953968816807237,10.20790638082891,1,1
Grenada,1989.0,267327642.222222,99121.0,3566.81,2696.9829019301865,7.900259699434865,8.179707241160932,1,1
Greenland,1989.0,929799902.191124,55300.0,35999.16,16813.74145011074,9.730011247910497,10.491278661872816,1,1
Guatemala,1989.0,8410724360.79545,8775546.0,2018.4404,958.427471156262,6.8663367223418525,7.610575722312464,1,1
Guyana,1989.0,379779389.705882,754865.0,3739.3152,503.1090191039219,6.222792552426098,8.226925164932247,1,1
Honduras,1989.0,5432344901.72414,4841838.0,2409.2783,1121.9592439326016,7.023722661945052,7.7874974969961475,1,1
Haiti,1989.0,2736243800.0,6714730.0,855.7686,407.4987080642111,6.012488751661547,6.753167870469454,1,1
Hungary,1989.0,30422508937.567,10481719.0,31711.219,2902.435081265487,7.973649825776363,10.364457343008997,1,1
Indonesia,1989.0,94451427876.6628,180201630.0,3023.6643,524.1430273225764,6.2636706584838775,8.014555389100126,1,1
India,1989.0,296042052944.66,846039529.0,2533.4675,349.9151550218642,5.860544470661579,7.837738834788168,1,1
Ireland,1989.0,39238392677.7542,3511009.0,31748.863,11175.816603647045,9.321596965880861,10.365643689350899,1,1
Iraq,1989.0,65831935483.871,17364542.0,14737.913,3791.1702758339957,8.240693766331422,9.598246418112232,1,1
Iceland,1989.0,5672569449.07068,252852.0,85731.35,22434.346768349387,10.018392974869611,11.35898551293831,0,0
Israel,1989.0,52443479454.114,4518000.0,28363.648,11607.675841990704,9.359508014956598,10.252898860023874,1,1
Italy,1989.0,930801709003.669,56671781.0,32029.633,16424.43015870048,9.70658603227627,10.374448005130372,1,1
Jamaica,1989.0,4404937853.39452,2361916.0,11980.495,1864.984975500619,7.531544329660307,9.391118655202517,1,1
Jordan,1989.0,4221373673.80468,3349627.0,11786.406,1260.251865000097,7.1398600503585765,9.374786952360605,1,1
Japan,1989.0,3109455047823.93,123069000.0,41160.31,25265.948759020794,10.137252447505075,10.625254016458038,0,0
Kenya,1989.0,8283114514.17081,22118434.0,1362.8743,374.4891936821029,5.928229692313657,7.218084678731615,1,1
Cambodia,1989.0,1353137647.68304,7073473.0,269.56467,191.29749243165838,5.259043612632743,5.600511145498057,1,1
Kiribati,1989.0,37645319.1994276,73147.0,1031.7136,514.6529481650321,6.245433958121923,6.93994517995251,1,1
Kuwait,1989.0,24313855653.3993,2217468.0,69922.16,10964.69290803714,9.30252685156286,11.155152203816185,0,0
Lebanon,1989.0,2717998687.71002,3525285.0,6110.92,771.001121245522,6.6489860024142935,8.71799624175546,1,1
Liberia,1989.0,786300000.0,2517858.0,1728.6504,312.28925539089175,5.747126902415997,7.455674586145868,1,1
Libya,1989.0,25156707899.1462,4342920.0,32443.957,5792.579163131303,8.664505542472753,10.38730030173462,1,1
Sri Lanka,1989.0,6987267683.77254,16248557.0,1649.0995,430.02388973818046,6.066163517194507,7.408590868106774,1,1
Lesotho,1989.0,495409232.627579,1775436.0,387.5024,279.0352525394207,5.63491549717077,5.962299347394798,1,1
Luxembourg,1989.0,10037674037.674,377100.0,93053.71,26618.069577496684,10.189383139328376,11.440942878736692,0,0
Morocco,1989.0,26314313191.1826,23939414.0,3377.1528,1099.204566627345,7.00325141115747,8.125084330210917,1,1
Madagascar,1989.0,3175638332.64471,11704998.0,368.3424,271.3061832769822,5.606927107012727,5.911724127074266,1,1
Maldives,1989.0,189514434.244,217738.0,1600.1329,870.3783181805655,6.7700762317816,7.378466720169888,1,1
Mexico,1989.0,221403098266.77,81247182.0,14890.727,2725.055722754421,7.910611053263414,9.608561102834244,1,1
Mali,1989.0,2181821909.27892,8999938.0,232.50331,242.42632663457462,5.494814336719846,5.453196252597344,1,1
Malta,1989.0,2118655676.67649,350722.0,20421.025,6040.840542299856,8.706463970055795,9.924369254284747,1,1
Myanmar,1989.0,2013448228.72975,39214618.0,601.07874,51.344328503461384,3.9578435934047937,6.400388234097787,1,1
Mongolia,1989.0,3576966800.0,2124185.0,12411.858,1683.924328624861,7.429475932950055,9.426488149830762,1,1
Mauritania,1989.0,1450647019.18099,1903048.0,2300.9727,762.2755806374773,6.6376191464644,7.7415217299586825,1,1
Mauritius,1989.0,2211312823.20576,1051260.0,6379.866,2103.4880269445807,7.651827498930759,8.761059103804563,1,1
Malawi,1989.0,2314205129.58032,9176220.0,329.6309,252.19590741942977,5.534163526709019,5.801002647443892,1,1
Malaysia,1989.0,38847965292.9185,17314997.0,13257.531,2243.602195999139,7.716283588929328,9.492396473289093,1,1
North America,1989.0,6210293493275.24,274152910.0,65076.164,22652.663045871883,10.028076841714837,11.08332898324763,0,0
